Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,tiempo de entrega (product.metafields.custom.delivery_time),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Diseño del panel del disyuntor (product.metafields.shopify.circuit-breaker-design),Tipo de disyuntor (product.metafields.shopify.circuit-breaker-type),Color (product.metafields.shopify.color-pattern),Tecnología de pantalla (product.metafields.shopify.display-technology),Material de la herramienta (product.metafields.shopify.hardware-material),Color de la luz (product.metafields.shopify.light-color),Material (product.metafields.shopify.material),Uso recomendado (product.metafields.shopify.recommended-use),Tipo de disparo (product.metafields.shopify.trip-type),Material del alambre/cuerda (product.metafields.shopify.wire-rope-material),Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Buscar impulsos de productos (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Included / Internacional,Price / Internacional,Compare At Price / Internacional,Status
breaker-riel-3x16-a-taco-de-riel-de-10-a-mercury,Breaker riel - Taco tripolar interruptor Mercury,"<p>El <strong>breaker de riel tripolar Mercury</strong> es un interruptor termomagnético diseñado para la protección de <strong>circuitos trifásicos</strong>, desconectando el flujo eléctrico en caso de <strong>sobrecargas o cortocircuitos</strong>. Este tipo de breaker es ideal para aplicaciones comerciales, industriales ligeras y residenciales que requieren <strong>control simultáneo de tres fases</strong>. Su compatibilidad con <strong>montaje en riel DIN</strong> permite una instalación rápida y eficiente en tableros eléctricos.</p>
<hr>
<h3>
<strong>Características Técnicas</strong>:</h3>
<ul>
<li>
<strong>Polos</strong>: Tripolar, protege tres fases simultáneamente.</li>
<li>
<strong>Amperaje disponible</strong>: Opciones como <strong>16A, 20A, 32A y 40A</strong>.</li>
<li>
<strong>Voltaje nominal</strong>: Hasta <strong>400V AC</strong>.</li>
<li>
<strong>Capacidad de corte</strong>: 6 kA o 10 kA, garantizando protección ante fallas severas.</li>
<li>
<strong>Montaje</strong>: Compatible con riel DIN estándar para instalaciones rápidas.</li>
<li>
<strong>Material</strong>: Carcasa en poliamida resistente al calor y contactos de cobre estañado para mejorar la conductividad.</li>
<li>
<strong>Certificaciones</strong>: Cumple con <strong>IEC 60898-1</strong> y <strong>RETIE</strong>, garantizando calidad y seguridad en la instalación eléctrica.</li>
</ul>
<hr>
<h3>
<strong>Beneficios</strong>:</h3>
<ul>
<li>
<strong>Instalación rápida</strong>: El montaje en riel DIN simplifica la instalación y el mantenimiento.</li>
<li>
<strong>Protección avanzada</strong>: Interrumpe el circuito ante sobrecargas o cortocircuitos, evitando daños graves en los equipos.</li>
<li>
<strong>Durabilidad</strong>: Fabricado con materiales resistentes para soportar vibraciones y uso prolongado.</li>
<li>
<strong>Versátil</strong>: Apto para sistemas eléctricos residenciales, comerciales y pequeñas industrias.</li>
</ul>
<hr>
<h3>
<strong>Aplicaciones Comunes</strong>:</h3>
<ul>
<li>
<strong>Instalaciones industriales ligeras</strong>: Protección de maquinaria y sistemas trifásicos.</li>
<li>
<strong>Comercios</strong>: Uso en tableros principales y secundarios.</li>
<li>
<strong>Edificaciones residenciales</strong>: Control de sistemas de climatización y equipos trifásicos.</li>
<li>
<strong>Infraestructura pública</strong>: Protección de sistemas de iluminación y ventilación.</li>
</ul>
<hr>
<p><strong>Optimiza la seguridad de tus instalaciones eléctricas con el breaker tripolar Mercury.</strong> <strong>¡Añádelo al carrito y asegura la eficiencia y protección de tu proyecto hoy mismo!</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos > Disyuntores,"","",true,Amperios,3x16,,,,,,,,,0.0,shopify,50,continue,manual,25311.00,,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/362.png?v=1730148139,1,"",false,,,,,,,,,,,,,,,,,interruptor-de-circuito-termico-magnetico,blanco,,,,,,,,,,,,,kg,,21450.00,true,,,true,,,active
breaker-riel-3x16-a-taco-de-riel-de-10-a-mercury,,,,,,,,,3x20,,,,,,,,,0.0,shopify,50,continue,manual,25311.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,21450.00,,,,,,,
breaker-riel-3x16-a-taco-de-riel-de-10-a-mercury,,,,,,,,,3x32,,,,,,,,,0.0,shopify,50,continue,manual,25311.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,21450.00,,,,,,,
breaker-riel-3x16-a-taco-de-riel-de-10-a-mercury,,,,,,,,,3x40,,,,,,,,,0.0,shopify,50,continue,manual,24907.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,21108.00,,,,,,,
breaker-riel-3x16-a-taco-de-riel-de-10-a-mercury,,,,,,,,,3x50,,,,,,,,,0.0,shopify,50,continue,manual,26249.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,22245.00,,,,,,,
breaker-riel-3x16-a-taco-de-riel-de-10-a-mercury,,,,,,,,,3x63,,,,,,,,,0.0,shopify,50,continue,manual,26249.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,22245.00,,,,,,,
breaker-riel-2x10-a-taco-de-riel-de-10-a-mercury,Breaker riel - Taco bipolar interruptor Mercury,"<div class=""flex max-w-full flex-col flex-grow"">
<div data-message-author-role=""assistant"" data-message-id=""c44fce5d-655e-42ff-a6a8-1e2d7ee42354"" dir=""auto"" class=""min-h-8 text-message flex w-full flex-col items-end gap-2 whitespace-normal break-words [.text-message+&amp;]:mt-5"" data-message-model-slug=""gpt-4o"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<p>El <strong>breaker de riel bipolar de la marca Mercury</strong> es un <strong>interruptor termomagnético</strong> diseñado para proteger circuitos eléctricos residenciales y comerciales. Su montaje en <strong>riel DIN</strong> facilita la instalación rápida y eficiente en tableros eléctricos, sin necesidad de herramientas complejas. Este modelo asegura <strong>protección ante sobrecargas y cortocircuitos</strong>, proporcionando seguridad en sistemas de baja tensión.</p>
<hr>
<h3>
<strong>Características Técnicas</strong>:</h3>
<ul>
<li>
<strong>Polos</strong>: Bipolar, para controlar dos fases simultáneamente.</li>
<li>
<strong>Amperaje</strong>: Disponible en rangos de <strong>20A a 40A</strong>.</li>
<li>
<strong>Voltaje nominal</strong>: Hasta <strong>240V AC</strong>.</li>
<li>
<strong>Capacidad de corte</strong>: 6 kA, ideal para instalaciones estándar.</li>
<li>
<strong>Material</strong>: Carcasa de poliamida resistente al calor y contactos de cobre para una mejor conductividad.</li>
<li>
<strong>Normativa</strong>: Cumple con <strong>IEC 60898-1</strong> y <strong>RETIE</strong>, garantizando su seguridad y eficiencia.</li>
</ul>
<hr>
<h3>
<strong>Beneficios</strong>:</h3>
<ul>
<li>
<strong>Montaje sencillo en riel DIN</strong>: Reduce tiempos de instalación en tableros eléctricos.</li>
<li>
<strong>Protección eficiente</strong>: Detecta y actúa rápidamente ante sobrecargas y cortocircuitos.</li>
<li>
<strong>Durabilidad</strong>: Diseñado para soportar condiciones de uso prolongado y vibraciones.</li>
<li>
<strong>Versatilidad</strong>: Apto para sistemas eléctricos domésticos, comerciales e industriales ligeros.</li>
</ul>
<hr>
<h3>
<strong>Aplicaciones Comunes</strong>:</h3>
<ul>
<li>
<strong>Residencias y oficinas</strong>: Protección de circuitos eléctricos esenciales.</li>
<li>
<strong>Comercios</strong>: Uso en tableros de distribución.</li>
<li>
<strong>Sistemas de control</strong>: Protección de equipos eléctricos con alto consumo energético.</li>
</ul>
<p><strong>Asegura la protección de tus instalaciones eléctricas con el breaker de riel bipolar Mercury.</strong> <strong>¡Añádelo al carrito y garantiza la eficiencia de tus proyectos hoy mismo.</strong></p>
</div>
</div>
</div>
</div>",Mi tienda,Bricolaje > Suministros eléctricos > Disyuntores,"","",true,Amperios,2x10,,,,,,,,,0.0,shopify,50,continue,manual,16874.00,,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/360.png?v=1730148072,1,"",false,,,,,,,,,,,,,,,,,interruptor-de-circuito-termico-magnetico,blanco,,,,,,,,,,,,,kg,,14300.00,true,,,true,,,active
breaker-riel-2x10-a-taco-de-riel-de-10-a-mercury,,,,,,,,,2x16,,,,,,,,,0.0,shopify,50,continue,manual,16874.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,14300.00,,,,,,,
breaker-riel-2x10-a-taco-de-riel-de-10-a-mercury,,,,,,,,,2x20,,,,,,,,,0.0,shopify,50,continue,manual,1687.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1430.00,,,,,,,
breaker-riel-2x10-a-taco-de-riel-de-10-a-mercury,,,,,,,,,2x25,,,,,,,,,0.0,shopify,50,continue,manual,16874.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,14300.00,,,,,,,
breaker-riel-2x10-a-taco-de-riel-de-10-a-mercury,,,,,,,,,2x32,,,,,,,,,0.0,shopify,50,continue,manual,16874.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,14300.00,,,,,,,
breaker-riel-2x10-a-taco-de-riel-de-10-a-mercury,,,,,,,,,2x40,,,,,,,,,0.0,shopify,50,continue,manual,17312.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,14672.00,,,,,,,
breaker-riel-2x10-a-taco-de-riel-de-10-a-mercury,,,,,,,,,2x50,,,,,,,,,0.0,shopify,50,continue,manual,17312.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,14672.00,,,,,,,
breaker-riel-2x10-a-taco-de-riel-de-10-a-mercury,,,,,,,,,2x63,,,,,,,,,0.0,shopify,50,continue,manual,17343.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,14698.00,,,,,,,
breaker-riel-1x20-a-taco-de-riel-de-20-a-mercury,Breaker riel - Taco monopolar interruptor Mercury,"<p>El <strong>breaker de riel monopolar</strong> de la marca <strong>Mercury</strong> es un <strong>interruptor termomagnético</strong> diseñado para ofrecer <strong>protección eficiente</strong> en circuitos eléctricos de baja tensión, respondiendo rápidamente a <strong>sobrecargas o cortocircuitos</strong>. Su compatibilidad con <strong>sistemas de montaje en riel DIN</strong> lo hace ideal para instalaciones en tableros eléctricos residenciales, comerciales y pequeños proyectos industriales.</p>
<hr>
<h3>
<strong>Características Técnicas</strong>:</h3>
<ul>
<li>
<strong>Polos</strong>: Monopolar, para la protección de una fase.</li>
<li>
<strong>Amperaje</strong>: Disponible en diferentes capacidades, como <strong>10A, 16A y 20A</strong>.</li>
<li>
<strong>Voltaje nominal</strong>: Hasta <strong>240V AC</strong>.</li>
<li>
<strong>Capacidad de corte</strong>: 6 kA o 10 kA, proporcionando protección segura en caso de fallos eléctricos.</li>
<li>
<strong>Montaje</strong>: Compatible con <strong>riel DIN</strong>, lo que simplifica la instalación.</li>
<li>
<strong>Material</strong>: Carcasa en poliamida resistente al calor y contactos de cobre estañado.</li>
<li>
<strong>Certificaciones</strong>: Cumple con <strong>RETIE</strong> e <strong>IEC 60898-1</strong>, asegurando su confiabilidad y seguridad.</li>
</ul>
<hr>
<h3>
<strong>Beneficios</strong>:</h3>
<ul>
<li>
<strong>Instalación rápida y sencilla</strong>: El sistema de montaje en riel DIN reduce tiempos de instalación.</li>
<li>
<strong>Protección eficiente</strong>: Interrumpe el flujo eléctrico ante fallas, evitando daños mayores.</li>
<li>
<strong>Durabilidad</strong>: Fabricado con materiales de alta calidad, resistente al desgaste y al uso continuo.</li>
<li>
<strong>Versátil</strong>: Adecuado para aplicaciones en viviendas, oficinas, y comercios.</li>
</ul>
<hr>
<h3>
<strong>Aplicaciones Comunes</strong>:</h3>
<ul>
<li>
<strong>Residencias</strong>: Protección de circuitos de iluminación y tomacorrientes.</li>
<li>
<strong>Oficinas y pequeños comercios</strong>: Uso en tableros de distribución eléctrica.</li>
<li>
<strong>Sistemas de control</strong>: Protección de equipos eléctricos sensibles.</li>
</ul>
<hr>
<p><strong>Optimiza la seguridad de tus instalaciones eléctricas con el breaker de riel monopolar Mercury.</strong> <strong>¡Añádelo al carrito y asegura la eficiencia y protección de tus proyectos hoy mismo!</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos > Disyuntores,"","",true,Amperios,1x20,,,,,,,,,0.0,shopify,50,continue,manual,7659.00,,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/361.png?v=1730148107,1,"",false,,,,,,,,,,,,,,,,,interruptor-de-circuito-termico-magnetico,blanco,,,,,,,,,,,,,kg,,6491.00,true,,,true,,,active
breaker-riel-1x20-a-taco-de-riel-de-20-a-mercury,,,,,,,,,1x32,,,,,,,,,0.0,shopify,50,continue,manual,7659.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6491.00,,,,,,,
breaker-riel-1x20-a-taco-de-riel-de-20-a-mercury,,,,,,,,,1x40,,,,,,,,,0.0,shopify,50,continue,manual,7868.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6668.00,,,,,,,
breaker-riel-1x20-a-taco-de-riel-de-20-a-mercury,,,,,,,,,1x50,,,,,,,,,0.0,shopify,50,continue,manual,8015.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6793.00,,,,,,,
breaker-riel-1x20-a-taco-de-riel-de-20-a-mercury,,,,,,,,,1x63,,,,,,,,,0.0,shopify,50,continue,manual,8006.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6785.00,,,,,,,
breaker-enchufable-3x20-a-taco-de-20-interruptor-ciles,Breaker enchufable tripolar - Taco tripolar interruptor CILES,"<p>El <strong>breaker enchufable tripolar de la marca CILES</strong> es un <strong>interruptor termomagnético</strong> diseñado para proteger circuitos trifásicos de sobrecargas y cortocircuitos, garantizando la seguridad de instalaciones eléctricas en entornos industriales y comerciales. Su <strong>diseño tripolar</strong> permite la protección simultánea de tres fases, lo que lo hace ideal para sistemas eléctricos trifásicos. Gracias a su conexión enchufable, se facilita la <strong>instalación rápida</strong> en tableros sin necesidad de herramientas especializadas.</p>
<hr>
<h3>
<strong>Características Técnicas</strong>:</h3>
<ul>
<li>
<strong>Marca</strong>: CILES.</li>
<li>
<strong>Polos</strong>: Tripolar, adecuado para sistemas trifásicos.</li>
<li>
<strong>Amperaje</strong>: Disponible en opciones desde <strong>32A hasta 63A</strong>.</li>
<li>
<strong>Capacidad de corte</strong>: 6 KA o 10 KA, adecuado para sistemas con niveles altos de interrupción.</li>
<li>
<strong>Voltaje nominal</strong>: Hasta <strong>240/415V</strong>, ideal para sistemas industriales y comerciales.</li>
<li>
<strong>Material</strong>: Cobre estañado en los contactos, asegurando una excelente conductividad y resistencia a la corrosión.</li>
<li>
<strong>Normativa</strong>: Cumple con estándares internacionales como <strong>UL</strong> y <strong>IEC</strong>, además de regulaciones locales como <strong>RETIE</strong>.</li>
</ul>
<hr>
<h3>
<strong>Beneficios</strong>:</h3>
<ul>
<li>
<strong>Instalación eficiente</strong>: Conexión enchufable que reduce tiempos de montaje.</li>
<li>
<strong>Protección avanzada</strong>: Detecta y actúa ante sobrecargas o cortocircuitos en sistemas trifásicos.</li>
<li>
<strong>Durabilidad</strong>: Fabricado con poliamida resistente y componentes internos que prolongan su vida útil.</li>
<li>
<strong>Versatilidad</strong>: Compatible con sistemas industriales, comerciales y edificios de gran consumo energético.</li>
</ul>
<hr>
<h3>
<strong>Aplicaciones Comunes</strong>:</h3>
<ul>
<li>
<strong>Sistemas industriales</strong>: Protección de maquinaria pesada con alimentación trifásica.</li>
<li>
<strong>Edificaciones comerciales</strong>: Instalación en tableros principales y secundarios.</li>
<li>
<strong>Centros de datos</strong>: Protección de sistemas eléctricos críticos con alto consumo energético.</li>
<li>
<strong>Infraestructura pública</strong>: Uso en sistemas de iluminación y equipos de bombeo.</li>
</ul>
<hr>
<p><strong>Optimiza la protección de tus instalaciones eléctricas con el breaker tripolar enchufable CILES.</strong> <strong>¡Añádelo al carrito y garantiza la seguridad de tus sistemas hoy mismo!</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos > Disyuntores,"","",true,Amperios,3x20,,,,,,,,,0.0,shopify,50,continue,manual,39471.00,,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/358.png?v=1730148028,1,"",false,,,,,,,,,,,,,,,,enchufe,interruptor-de-circuito-termico-magnetico,blanco,,,,,,,,,,,,,kg,,33450.00,true,,,true,,,active
breaker-enchufable-3x20-a-taco-de-20-interruptor-ciles,,,,,,,,,3x32,,,,,,,,,0.0,shopify,50,continue,manual,42539.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,36050.00,,,,,,,
breaker-enchufable-3x20-a-taco-de-20-interruptor-ciles,,,,,,,,,3x40,,,,,,,,,0.0,shopify,50,continue,manual,38285.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,32445.00,,,,,,,
breaker-enchufable-3x20-a-taco-de-20-interruptor-ciles,,,,,,,,,3X63,,,,,,,,,0.0,shopify,50,continue,manual,45430.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,38500.00,,,,,,,
breaker-enchufable-2x16-a-taco-de-16-interruptor-ciles,Breaker enchufable bipolar - Taco bipolar interruptor CILES,"<p>El <strong>breaker enchufable bipolar de CILES</strong> es un <strong>interruptor termomagnético</strong> diseñado para proteger circuitos eléctricos de <strong>baja tensión</strong> ante sobrecargas y cortocircuitos. Este modelo destaca por su facilidad de instalación gracias a su <strong>sistema enchufable</strong>, que permite una rápida conexión en tableros estándar sin herramientas complejas, siendo ideal para entornos residenciales y comerciales.</p>
<hr>
<h3>
<strong>Características Técnicas</strong>:</h3>
<ul>
<li>
<strong>Amperaje</strong>: Disponible en opciones como <strong>16A, 32A, 40A y hasta 63A</strong>.</li>
<li>
<strong>Capacidad de corte</strong>: 6KA o 10KA, adecuado para circuitos con diferentes niveles de interrupción.</li>
<li>
<strong>Voltaje nominal</strong>: Hasta <strong>240V</strong>.</li>
<li>
<strong>Material de contacto</strong>: Cobre estañado, asegurando alta conductividad y resistencia a la corrosión.</li>
<li>
<strong>Protección</strong>: Grado <strong>IP20</strong>, brindando seguridad básica ante contacto accidental.</li>
<li>
<strong>Certificación</strong>: Cumple con normas <strong>RETIE</strong> y <strong>IEC 60898-1</strong>, garantizando su uso seguro en sistemas de baja tensión.</li>
</ul>
<hr>
<h3>
<strong>Beneficios</strong>:</h3>
<ul>
<li>
<strong>Instalación sencilla</strong>: El sistema enchufable permite un montaje rápido y eficiente.</li>
<li>
<strong>Protección eficiente</strong>: La combinación de protección térmica y magnética ofrece seguridad contra fallas eléctricas.</li>
<li>
<strong>Durabilidad</strong>: Fabricado con poliamida resistente y componentes internos protegidos contra el arco eléctrico.</li>
<li>
<strong>Versatilidad</strong>: Apto tanto para hogares como para pequeñas industrias y comercios.</li>
</ul>
<hr>
<h3>
<strong>Aplicaciones Comunes</strong>:</h3>
<ul>
<li>
<strong>Residencias</strong>: Protección de sistemas de iluminación y electrodomésticos.</li>
<li>
<strong>Comercios</strong>: Uso en tableros eléctricos para equipos y circuitos de baja potencia.</li>
<li>
<strong>Pequeñas industrias</strong>: Seguridad en sistemas de distribución interna de energía.</li>
</ul>
<hr>
<p><strong>Garantiza la protección de tus circuitos eléctricos con los breakers bipolares enchufables CILES.</strong> <strong>¡Añádelo al carrito y asegura un proyecto seguro y eficiente hoy mismo!</strong></p>",Mi tienda,Bricolaje > Suministros eléctricos > Disyuntores,"","",true,Amperios,2x16,,,,,,,,,0.0,shopify,50,continue,manual,23472.00,,true,false,,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/356.png?v=1730148001,1,"",false,,,,,,,,,,,,,,,,enchufe,interruptor-de-circuito-termico-magnetico,blanco,,,,,,,,,,,,,kg,,19892.00,true,,,true,,,active
breaker-enchufable-2x16-a-taco-de-16-interruptor-ciles,,,,,,,,,2x30,,,,,,,,,0.0,shopify,50,continue,manual,22526.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,19090.00,,,,,,,
breaker-enchufable-2x16-a-taco-de-16-interruptor-ciles,,,,,,,,,2x40,,,,,,,,,0.0,shopify,50,continue,manual,24259.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,20559.00,,,,,,,
breaker-enchufable-2x16-a-taco-de-16-interruptor-ciles,,,,,,,,,2x50,,,,,,,,,0.0,shopify,50,continue,manual,25993.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,22028.00,,,,,,,
breaker-enchufable-1x16-a-taco-de-16-interruptor-ciles,Breaker enchufable - Taco  interruptor CILES,"<p>El <strong>breaker enchufable bipolar de la marca Mercury</strong> es un dispositivo de protección eléctrica diseñado para <strong>interrumpir el flujo de corriente</strong> en caso de sobrecargas o cortocircuitos, garantizando la seguridad de instalaciones residenciales, comerciales e industriales. Su diseño enchufable permite una <strong>instalación rápida y sencilla</strong>, conectándose directamente en paneles eléctricos sin necesidad de herramientas especializadas.</p>
<hr>
<h3>
<strong>Características Técnicas</strong>:</h3>
<ul>
<li>
<strong>Marca</strong>: Mercury.</li>
<li>
<strong>Polos</strong>: Bipolar, ideal para circuitos que manejan fase y neutro o dos fases independientes.</li>
<li>
<strong>Amperaje</strong>: Rango común de 15 A, 20 A, y hasta 60 A, dependiendo del modelo.</li>
<li>
<strong>Voltaje</strong>: Soporta hasta 240 V, adecuado para aplicaciones de baja y media tensión.</li>
<li>
<strong>Tipo de conexión</strong>: Enchufable, lo que facilita el reemplazo y mantenimiento rápido.</li>
<li>
<strong>Normativa</strong>: Cumple con estándares <strong>RETIE</strong>, <strong>UL</strong>, y <strong>IEC</strong> para garantizar la seguridad eléctrica.</li>
</ul>
<hr>
<h3>
<strong>Beneficios</strong>:</h3>
<ul>
<li>
<strong>Instalación sencilla</strong>: Diseño enchufable que ahorra tiempo y esfuerzo.</li>
<li>
<strong>Protección avanzada</strong>: Desconecta el circuito ante sobrecargas o cortocircuitos para evitar daños.</li>
<li>
<strong>Versatilidad</strong>: Apto para instalaciones residenciales y comerciales.</li>
<li>
<strong>Durabilidad</strong>: Fabricado con materiales de alta calidad que aseguran un rendimiento prolongado.</li>
</ul>
<hr>
<h3>
<strong>Aplicaciones Comunes</strong>:</h3>
<ul>
<li>
<strong>Residencias</strong>: Protección de sistemas de iluminación y tomacorrientes.</li>
<li>
<strong>Edificios comerciales</strong>: Uso en tableros eléctricos que requieren protección segura y rápida.</li>
<li>
<strong>Industria ligera</strong>: Equipos que demandan protección ante fluctuaciones eléctricas.</li>
</ul>
<hr>
<p><strong>Asegura la protección de tu instalación con el breaker enchufable bipolar Mercury.</strong> <strong>¡Añádelo al carrito y garantiza la seguridad de tus proyectos eléctricos hoy mismo!</strong></p>
<hr>",Mi tienda,Bricolaje > Suministros eléctricos > Disyuntores,"","",true,Amperios,16,,,,,,,,,0.0,shopify,50,continue,manual,10607.00,,true,false,'349300,https://cdn.shopify.com/s/files/1/0899/2345/3214/files/354.png?v=1730147969,1,"",false,,,,,,,,,,,,,,,,,interruptor-de-circuito-termico-magnetico,blanco,,,,,residencial,,,,,,,,kg,,8989.00,true,,,true,,,active
